Week_Start,Country_Code,Total_Events,Media_Volume,Total_Sources,Total_Mentions,Avg_Articles_Per_Event,Source_Diversity,Media_Tone,Avg_Goldstein,Root_Event_Count,Positive_Event_Count,Negative_Event_Count
2024-06-09,CA,9010,46009,9464,47171,5.1064372918978886,1.0503884572697009,-0.261931171373803,3.2415871254162041,5236,4106,4664
2024-06-16,CA,8729,45687,9270,46863,5.2339328674533165,1.0619773169893456,-0.2666412130137879,3.09075495474854,5088,4248,4257
2024-06-23,CA,8312,43788,8795,45009,5.2680461982675695,1.0581087584215589,-0.28688710454078703,3.2220283926852744,5029,4083,4001
2024-06-30,CA,6857,37195,7325,38273,5.4243838413300249,1.0682514219046235,-0.31559162612431446,3.1715473239025811,4144,3204,3463
2024-07-07,CA,7567,40719,7939,41776,5.3811285846438484,1.0491608299193866,-0.28651237012080394,3.1997092639090781,4479,3513,3854
2024-07-14,CA,7502,40537,8016,41404,5.4034924020261279,1.0685150626499602,-0.27497911828913246,3.1569848040522537,4523,3618,3669
2024-07-21,CA,7673,40833,8197,41921,5.3216473348103728,1.0682914114427211,-0.44469391195029978,3.1412615665319952,4356,3426,4056
2024-07-28,CA,6798,36024,7181,36894,5.2992056487202115,1.0563401000294195,-0.5804358999761704,3.2792880258899668,3994,2998,3662
2024-08-04,CA,6492,33552,6917,34212,5.1682070240295737,1.0654651879235986,-0.35108010868812051,3.0150646950092423,3970,3160,3169
2024-08-11,CA,6977,37278,7401,38288,5.3429840905833466,1.0607711050594808,-0.41328975906086113,3.2123118818976635,4117,3108,3706
2024-08-18,CA,7693,41417,8218,42752,5.3837254647081743,1.0682438580527753,-0.51722246169442387,3.1642792148706613,4483,3364,4130
2024-08-25,CA,7118,38911,7584,39708,5.4665636414723231,1.065467828041585,-0.26285874491817396,3.0553807249227316,4310,3338,3649
2024-09-01,CA,7042,37047,7478,37874,5.2608633910820757,1.0619142289122412,-0.53535642455154,3.1025134904856557,4188,3178,3729
2024-09-08,CA,8413,44001,8849,45384,5.23012005230001,1.0518245572328546,-0.33546091381804044,3.1481278973017965,4822,3946,4282
2024-09-15,CA,8474,45515,8973,46677,5.3711352371961292,1.0588860042482879,0.019614174516264828,3.1633585083785691,5136,4240,3965
2024-09-22,CA,8869,45246,9254,46220,5.1015898071935917,1.0434096290449884,-0.011884238704124899,2.9445935280189435,4983,4402,4196
2024-09-29,CA,8233,43033,8633,44090,5.2268917769950187,1.0485849629539659,0.022166490775714427,3.1026357342402533,4709,4204,3854
2024-10-06,CA,7751,40024,8156,40978,5.1637208102180354,1.0522513224100114,-0.37730685193887892,2.9376725583795626,4405,3629,3962
2024-10-13,CA,8339,41753,8730,42672,5.0069552704161184,1.0468881160810646,-1.1638361418504664,2.9770715913179031,4414,3246,4940
2024-10-20,CA,8381,44347,8979,45293,5.2913733444696351,1.0713518673189348,-0.60869101557719463,3.0947977568309271,4660,3598,4608
2024-10-27,CA,8101,42341,8523,43072,5.2266386865819019,1.0520923342797188,-0.61528162020750077,3.1591038143439065,4778,3609,4290
2024-11-03,CA,9358,47728,9873,49007,5.1002350929685862,1.0550331267364823,-0.47287889858818949,2.7468903611882878,5323,4474,4702
2024-11-10,CA,8703,45146,9289,46415,5.1874066413880273,1.0673331035275198,-0.28525142628101086,3.0252671492588754,5039,4343,4150
2024-11-17,CA,8734,46414,9239,47591,5.31417449049691,1.0578200137394089,-0.47502046297906775,3.0277994046256014,5039,3988,4540
2024-11-24,CA,10634,53711,11334,55115,5.0508745533195425,1.0658265939439531,-0.65017741288479591,2.995514387812678,6149,4304,6077
2024-12-01,CA,9223,47809,9861,49134,5.1836712566410057,1.0691748888647932,-0.43681714637744329,3.1063211536376443,5335,4054,4948
2024-12-08,CA,8630,44516,9111,45532,5.1582850521436852,1.0557358053302435,-0.42962563448304231,3.2319698725376593,4860,3843,4621
2024-12-15,CA,8657,46324,9204,47617,5.3510453967887237,1.063185861152824,-0.56820208230492064,3.3071040776250444,4683,3513,4937
2024-12-22,CA,4805,25623,5058,26498,5.332570239334026,1.0526534859521333,-0.39995590170987322,3.16942767950052,2723,2080,2585
2024-12-29,CA,5187,26682,5471,27411,5.1440138808559865,1.0547522652785801,-0.31133946579420424,3.161557740505109,2771,2513,2540
2025-01-05,CA,10089,50277,10694,51387,4.983348201011002,1.0599662999306181,-0.71771465430590231,3.2357319853305579,5755,3907,5754
2025-01-12,CA,8930,45790,9377,46964,5.1276595744680851,1.0500559910414327,-0.42706662702484227,3.2487681970884656,5196,3789,4866
2025-01-19,CA,9152,45803,9826,46858,5.0046984265734276,1.0736451048951046,-0.49894906293272112,3.1705528846153852,5077,3799,5119
2025-01-26,CA,9084,46872,9578,48216,5.15984147952444,1.0543813298106559,-0.33418549392785607,3.1622302950242194,5094,4083,4756
2025-02-02,CA,11172,55715,11895,56980,4.9870211242391695,1.064715359828142,-0.40410156599587505,3.0001879699248151,6432,4491,6336
2025-02-09,CA,9844,49319,10383,50819,5.0100568874441294,1.0547541649735876,-0.19676694244052223,3.028291344981715,5684,4513,5098
2025-02-16,CA,8834,46068,9596,47029,5.2148517093049591,1.0862576409327591,-0.41913044524447624,2.9827711116142184,4983,3723,4889
2025-02-23,CA,10152,50768,10742,52121,5.0007880220646177,1.0581166272655638,-0.23104881998343008,3.0319838455476753,5818,4657,5200
2025-03-02,CA,11444,56296,12273,57658,4.9192590003495269,1.0724397063963644,-0.33420303212017927,3.0152656413841323,6823,4814,6288
2025-03-09,CA,12416,59899,13226,61279,4.8243395618556706,1.065238402061855,-0.57470606491146958,3.0303076675257743,7084,4967,7063
2025-03-16,CA,11378,59933,12507,61459,5.2674459483213223,1.0992265776059058,-0.32195492131838305,2.9437335208296718,6490,5153,5815
2025-03-23,CA,10620,55479,11339,56738,5.2240112994350332,1.0677024482109216,-0.50054831897444019,3.0732580037664765,5825,4370,5992
2025-03-30,CA,9794,50115,10413,51377,5.1169083112109455,1.0632019603839078,-0.44096939131696011,2.8130488053910563,5459,4161,5348
2025-04-06,CA,9674,47981,10223,49371,4.959789125491004,1.0567500516849284,-0.4362935674403311,2.8711701467851962,5384,4289,5074
2025-04-13,CA,8350,42390,8781,43525,5.0766467065868222,1.0516167664670648,-0.39807049331396732,2.9285149700598794,4541,3708,4468
2025-04-20,CA,9503,47265,10089,48536,4.9736925181521592,1.0616647374513313,-0.2827354931178877,2.7933705145743426,4959,4459,4725
2025-04-27,CA,10890,55510,11451,56843,5.0973370064279155,1.0515151515151508,-0.331520153557519,2.8770798898071637,6001,5068,5495
2025-05-04,CA,10703,53197,11359,54259,4.9702887041016508,1.061291226758853,-0.034166503154588336,2.9281416425301328,6107,5350,5084
2025-05-11,CA,8348,43818,8860,45096,5.2489218974604723,1.0613320555821755,-0.039172181255321369,2.9547077144226139,4787,4213,3918
2025-05-18,CA,9096,47115,9580,48561,5.17974934036939,1.0532102022867198,-0.13322162946485547,2.9266930518909406,5153,4558,4355
2025-05-25,CA,10893,56695,11627,58881,5.2047186266409629,1.0673827228495363,0.18727965523288664,2.8999449187551645,5807,6199,4452
2025-06-01,CA,9441,48906,9996,50382,5.1801715919923756,1.0587861455354304,-0.061304024111669873,2.991028492744412,5399,4756,4390
2025-06-08,CA,9537,49385,10078,50496,5.1782531194295913,1.0567264338890638,-0.2954474974565065,3.0178043409877309,5414,4556,4762
2025-06-15,CA,146,779,163,779,5.3356164383561637,1.1164383561643836,0.057393548061020594,3.4904109589041092,58,71,64
2025-06-22,CA,174,899,187,899,5.1666666666666679,1.0747126436781609,-1.00539518783392,3.3890804597701152,77,56,118
2025-06-29,CA,4152,23330,4425,24168,5.6189788053949883,1.0657514450867043,-0.10727824506935792,3.3117774566473988,2300,2017,2039
2025-07-06,CA,7631,40304,8010,41365,5.2816144673044159,1.0496658367186473,-0.26781378624022789,3.1555759402437431,4451,3561,3883
2025-07-13,CA,7118,38328,7568,39292,5.38465861196965,1.0632200056195555,-0.1650123562647462,3.0254425400393368,4108,3412,3495
2025-07-20,CA,7909,42271,8393,43845,5.3446706283980294,1.0611961057023644,-0.26077590330129286,3.1965608800101148,4578,4028,3704
2025-07-27,CA,7488,39465,7927,40376,5.2704326923076934,1.0586271367521367,-0.21735511184251061,3.2465544871794858,4362,3377,3893
2025-08-03,CA,7110,37263,7491,38234,5.2409282700421951,1.0535864978902942,-0.044029855123136959,3.1127426160337555,4080,3653,3222
2025-08-10,CA,7207,39616,7764,40328,5.4968780352435145,1.0772859719716936,-0.43374349253804406,3.1818371028167038,4171,3213,3808
2025-08-17,CA,7821,39249,8215,40306,5.0184119677790573,1.0503771896176959,-0.48339756418412272,3.0045902058560277,4635,3462,4160
2025-08-24,CA,8142,41389,8493,42518,5.0833947433063145,1.0431098010316877,-0.091450151724913747,3.2755097027757309,4588,4218,3681
2025-08-31,CA,6918,36415,7285,37421,5.2638045677941578,1.0530500144550445,-0.065328652183605992,2.9832755131540911,4158,3343,3411
2025-09-07,CA,7372,38474,7790,39300,5.2189365165491042,1.0567010309278346,-0.211483024129294,3.2965816603364089,4281,3642,3556
2025-09-14,CA,8580,41639,8853,42677,4.8530303030303008,1.0318181818181822,0.056676903830701154,3.0546037296037296,5083,4575,3759
2025-09-21,CA,8609,44898,9079,46233,5.21523986525729,1.054594029504007,0.1220466369915726,3.1332791264955269,5005,4444,3875
2025-09-28,CA,8017,42681,8404,43853,5.32381189971311,1.0482724211051515,0.25425062322854985,3.1435324934514162,4676,4442,3428
2025-10-05,CA,8623,43639,9040,45066,5.0607677142525782,1.0483590397773401,0.13332652565573649,3.0582859793575334,5099,4668,3716
2025-10-12,CA,7578,37642,7993,38662,4.9672736869886513,1.0547637899181843,0.28344551092344361,3.1619820533122192,4158,4043,3214
2025-10-19,CA,8341,42522,8668,43829,5.0979498861047832,1.0392039323822089,-0.027823227984071094,3.1957678935379441,4903,4221,3906
2025-10-26,CA,9305,46024,9606,47850,4.94615797958087,1.0323481998925308,0.092213787245670031,3.0661579795808711,5072,4645,4421
2025-11-02,CA,8999,45778,9551,47127,5.0870096677408556,1.0613401489054344,0.45091611002187132,3.135570618957662,4816,4955,3781
2025-11-09,CA,9452,47547,9846,48548,5.0303639441388066,1.0416842996191285,0.239335064855585,3.0650021159542953,5644,5087,4216
2025-11-16,CA,8448,43129,8739,44320,5.105232007575756,1.0344460227272727,0.28617553303104165,3.1736032196969703,4905,4696,3549
2025-11-23,CA,8129,41351,8435,42616,5.0868495509902827,1.0376430065198672,0.207702402746629,3.1204576208635748,4578,4484,3449
2025-11-30,CA,7307,39512,7768,40840,5.4074175448200368,1.0630901874914465,0.28971068836314334,3.1929382783632123,4238,4057,3066
2025-12-07,CA,7396,39627,7786,40562,5.3578961600865336,1.0527312060573282,0.23779184572969855,3.2221200648999471,3981,4201,3031
2025-12-14,CA,6576,34952,6817,36123,5.3150851581508531,1.0366484184914839,-0.03700718060079207,3.2795924574209243,3758,3376,3011
2025-12-21,CA,4528,23843,4700,24697,5.2656802120141313,1.0379858657243815,-0.12012034629544985,3.1471510600706711,2546,2279,2092
2025-12-28,CA,4617,24636,4997,25167,5.3359324236517205,1.0823045267489713,-0.11808300990803308,3.2375351960147283,2409,2259,2230
2026-01-04,CA,6144,31135,6427,32036,5.0675455729166679,1.0460611979166665,-0.29820968089127819,3.1739746093749992,3365,2949,3014
2026-01-11,CA,8805,42348,9284,43499,4.8095400340715493,1.0544009085746726,-0.28163651306577564,3.0432140829074408,5041,4117,4440
2026-01-18,CA,9546,46762,9883,47693,4.8985962706892936,1.0353027446050704,-0.14998333427590679,3.0345380263984922,5438,4584,4733
2026-01-25,CA,9317,46528,9758,47859,4.9938821509069466,1.047332832456799,-0.16510423634295721,2.9921004615219493,5249,4459,4571
2026-02-01,CA,7626,39942,7905,41145,5.2376081825334362,1.0365853658536588,-0.26639198030812344,3.089942302648832,4438,3743,3720
2026-02-08,CA,8173,42983,8537,44100,5.2591459684326454,1.0445368897589622,-1.0141642486518245,3.1193441820628882,4587,3263,4755
2026-02-15,CA,7372,38706,7722,39729,5.250406945198046,1.0474769397721106,0.12925355622995408,3.1463917525773195,4102,3923,3267
2026-02-22,CA,7868,40518,8117,41798,5.1497203863751926,1.0316471784443315,-0.30647134368020651,3.13301982714794,4298,3705,3990
2026-03-01,CA,8620,42479,9020,43864,4.9279582366589345,1.046403712296984,-0.082158618850507084,2.9575638051044093,4677,4186,4267
2026-03-08,CA,8065,41631,8378,43192,5.1619342839429629,1.0388096714197146,-0.17815411215268112,3.0549783013019205,4502,3872,3958
2026-03-15,CA,7427,38510,7748,39618,5.1851353170863055,1.0432206812979667,-0.16469067343601287,3.1186347111889066,4035,3609,3586
2026-03-22,CA,7147,38409,7457,39264,5.3741429970617043,1.0433748425912968,-0.43076522341086926,2.9968798097103684,3964,3256,3761
2026-03-29,CA,6872,35713,7218,37066,5.1968859138533183,1.0503492433061699,0.14865178214945343,3.0980791618160644,3799,3838,2878
2026-04-05,CA,6777,35217,7113,36420,5.196547144754315,1.0495794599380248,0.13912632041127079,3.1383945698686739,3762,3645,2929
2026-04-12,CA,7230,38228,7598,39388,5.2874135546334733,1.0508990318118947,0.24975279802900291,3.1715076071922566,4363,4007,3058
2026-04-19,CA,7390,39517,7726,40480,5.347361299052773,1.0454668470906632,-0.27453305302958381,3.1505818673883623,4251,3449,3701
2026-04-26,CA,7052,38549,7410,39752,5.4663925127623365,1.0507657402155417,0.25849710729382191,3.2073312535450937,4131,3963,2926
2026-05-03,CA,8020,44320,8438,45636,5.5261845386533679,1.0521197007481293,-0.0376866461266034,3.039476309226933,4569,4077,3734
2026-05-10,CA,7226,38984,7544,40094,5.3949626349294224,1.0440077497924161,0.16371980222064306,3.0450318295045657,4232,3940,3160
2026-05-17,CA,6985,37075,7292,38275,5.3078024337866845,1.043951324266285,-0.10163762129100692,3.0040229062276302,4152,3566,3273
2026-05-24,CA,7774,40320,8132,41351,5.1865191664522774,1.0460509390275277,0.12089648446614011,3.0226524311808594,4490,4176,3304
2026-05-31,CA,7642,38641,7919,39972,5.0563988484689872,1.0362470557445693,0.22723816942832292,3.060847945563987,4158,4088,3335
2026-06-07,CA,7295,38005,7592,38815,5.2097326936257717,1.0407128169979432,0.13241598512831695,3.2835640849897185,4094,3968,3160
2026-06-14,CA,7916,40208,8364,41229,5.0793329964628642,1.0565942395149066,0.092101502307663688,3.1763137948458811,4232,4237,3459
2026-06-21,CA,6979,36090,7310,37170,5.1712279696231569,1.0474279982805554,0.16542753690610587,3.2940106032382861,3842,3939,2868
2026-06-28,CA,6560,34301,6823,35120,5.22881097560976,1.0400914634146343,0.2155152070479357,3.1231097560975596,3832,3651,2734
2026-07-05,CA,7080,36908,7387,37728,5.2129943502824858,1.0433615819209041,0.483601063264513,3.2326271186440678,3917,4184,2714
2026-07-12,CA,6429,33904,6759,34892,5.2736039819567573,1.051329911339244,-0.24267375584547468,3.2340643957069517,3573,3113,3156
2026-07-19,CA,7081,36443,7316,37222,5.1465894647648627,1.0331874029091934,0.10051017651175539,3.0816551334557252,4059,3716,3171
2026-07-26,CA,5945,30852,6196,31853,5.1895710681244767,1.042220353238015,0.17950399141924556,3.2061227922624056,3454,3287,2571
2026-08-02,CA,5597,29545,5877,30190,5.2787207432553123,1.0500268000714659,-0.11844742588380917,3.0887618366982306,3133,2655,2793
2026-08-09,CA,6750,34508,6972,35284,5.1122962962962957,1.0328888888888894,-0.099663172036649109,3.0934962962962946,3612,3301,3266
2026-08-16,CA,6890,34674,7213,35483,5.0325108853410736,1.046879535558781,-0.04562167241237447,3.1416981132075454,3805,3543,3170
2026-08-23,CA,3202,16197,3326,16623,5.05840099937539,1.038725796377264,-0.51643673074381835,3.1531230480949408,1681,1309,1773
2023-01-01,CH,10299,58959,10739,60651,5.7247305563647055,1.0427225944266436,-0.86616433861031839,2.8804058646470532,6358,3713,6339
2023-01-08,CH,11291,60854,11661,62787,5.3896023381454254,1.0327694624036847,-0.56500252187290734,2.9156584890620807,6988,4504,6399
2023-01-15,CH,10810,55119,11233,56884,5.0988899167437571,1.0391304347826087,-0.34835240512937671,2.9782701202590194,6523,4694,5806
2023-01-22,CH,8097,41407,8418,42602,5.1138693343213522,1.0396443127084116,-0.40121544276680693,3.0296529578856353,4740,3342,4541
2023-01-29,CH,9978,51917,10481,54098,5.2031469232311123,1.0504109039887759,-0.76351914061447734,2.9565744638204072,5817,3593,6160
2023-02-05,CH,10608,56169,11099,58055,5.2949660633484115,1.0462858220211169,-0.60109289931135768,3.0416289592760197,5925,4069,6233
2023-02-12,CH,11462,59788,12110,61531,5.2161926365381275,1.0565346361891468,-0.82578357644706213,2.8360757284941567,6779,4033,7090
2023-02-19,CH,13321,66181,13923,67392,4.9681705577659327,1.0451918024172353,-1.0774885197134874,3.2865850912093681,7741,4221,8674
2023-02-26,CH,13334,68802,13962,70603,5.1598920053997333,1.0470976451177441,-0.95415043922644238,3.0981250937453142,7831,4709,8252
2023-03-05,CH,12148,65257,12612,68241,5.3718307540335868,1.0381955877510705,-0.672001356408343,3.1480984524201512,6993,4896,6889
2023-03-12,CH,13248,69005,13949,71788,5.2087107487922655,1.0529136473429956,-0.5646800329057603,2.991719504830916,7505,5138,7603
2023-03-19,CH,16591,80928,17342,82833,4.8778253269845129,1.0452655053944917,-0.81982312253717848,2.948948224941232,9199,5741,10251
2023-03-26,CH,22262,108976,23561,112102,4.8951576677746829,1.0583505525110064,-0.36816682867210321,2.8902479561584755,12580,9371,12191
2023-04-02,CH,23394,111468,24697,114592,4.7648114901256724,1.0556980422330515,-0.48469475014801222,2.9069804223305127,13237,9125,13548
2023-04-09,CH,20642,101789,21703,103953,4.93115977133999,1.051400058133902,-0.789559732163569,2.9318961340955316,11784,7378,12685
2023-04-16,CH,17307,84333,18099,86249,4.8727682440630931,1.045761830473219,-0.54386310648122949,2.9790893857976544,10249,7153,9604
2023-04-23,CH,19139,91101,20058,93264,4.7599665604263581,1.0480171377814937,-0.37699397635430149,2.8875855582841319,11783,8017,10500
2023-04-30,CH,15943,76732,16841,78625,4.8128959417926369,1.0563256601643365,-0.46456711160857261,2.9168475192874617,9055,6635,8785
2023-05-07,CH,16072,79080,17121,81463,4.9203583872573438,1.0652687904430058,-0.647601029834706,2.8206819313091085,9392,6380,9218
2023-05-14,CH,16950,83965,18340,86519,4.9536873156342187,1.0820058997050155,-0.18836825768287263,3.0662005899705016,9830,7505,8906
2023-05-21,CH,16169,78567,16887,80683,4.8591131176943518,1.0444059620260997,-0.28509244854432647,2.8764920526934272,9657,6921,8730
2023-05-28,CH,15925,81762,17027,84388,5.1341915227629489,1.0691993720565143,-0.43587936004624384,2.8717174254317119,9484,7148,8264
2023-06-04,CH,14262,70766,14878,72364,4.9618566820922743,1.0431916982190439,-0.44330386206024625,2.9797083158042343,8388,5883,7899
2023-06-11,CH,16679,81242,17484,83336,4.8709155225133394,1.0482642844295231,0.020706782509917126,2.9128305054259829,9922,7726,8427
2023-06-18,CH,19106,89990,20278,92327,4.7100387312886,1.0613419868104252,-0.59474251915062826,2.8569559300743244,11144,7088,11355
2023-06-25,CH,15813,79635,16307,82444,5.0360462910263681,1.0312401188895217,0.19923371832878267,2.8468981217985192,9588,8130,7223
2023-07-02,CH,14319,73505,14956,75294,5.133389203156641,1.0444863468119288,-0.32464764869692841,2.8626370556603127,8637,6233,7576
2023-07-09,CH,15539,76427,16256,78968,4.9183988673659824,1.0461419653774375,-0.357165942015965,2.9414955917369223,9178,6492,8502
2023-07-16,CH,13168,65875,13627,67974,5.0026579586877276,1.0348572296476304,-0.34285936751036228,2.974293742405834,8082,5521,7211
2023-07-23,CH,14547,70375,15091,73011,4.8377672372310441,1.0373960266721667,0.015203683436542631,3.0392589537361645,9151,6878,7129
