Week_Start,Country_Code,Country_Name,Category,Search_Interest,Search_Velocity,Search_Acceleration
2025-11-09,KE,Kenya,Fashion_Beauty,91.65,8.51,-0.65
2025-11-09,KE,Kenya,Fitness_Wearables,96.6,10.87,-2.31
2025-11-09,KE,Kenya,Nutrition_Diets,65.27,-0.77,-3.74
2025-11-09,MX,Mexico,Fashion_Beauty,76.63,6.52,-2.45
2025-11-09,MX,Mexico,Fitness_Wearables,76.06,6.53,-0.43
2025-11-09,MX,Mexico,Nutrition_Diets,46.35,-0.72,-14.16
2025-11-09,NG,Nigeria,Fashion_Beauty,82.23,1.31,-2.15
2025-11-09,NG,Nigeria,Fitness_Wearables,99.16,8.24,3.87
2025-11-09,NG,Nigeria,Nutrition_Diets,89.12,6.41,1.45
2025-11-09,SG,Singapore,Fashion_Beauty,61.99,0.73,-8.49
2025-11-09,SG,Singapore,Fitness_Wearables,75.12,0.19,-9.47
2025-11-09,SG,Singapore,Nutrition_Diets,60.55,1.17,-5.08
2025-11-09,US,United_States,Fashion_Beauty,49.87,3.11,6.05
2025-11-09,US,United_States,Fitness_Wearables,56.79,1.6,-4.29
2025-11-09,US,United_States,Nutrition_Diets,57.05,2.4,-1.56
2025-11-09,ZA,South_Africa,Fashion_Beauty,75.49,2.65,3.63
2025-11-09,ZA,South_Africa,Fitness_Wearables,77.24,1.18,-2.12
2025-11-09,ZA,South_Africa,Nutrition_Diets,67.75,1.83,0.31
2025-11-16,AE,United_Arab_Emirates,Fashion_Beauty,81.62,-3.27,-8.84
2025-11-16,AE,United_Arab_Emirates,Fitness_Wearables,89.99,-5.42,-5.94
2025-11-16,AE,United_Arab_Emirates,Nutrition_Diets,70.28,-4.03,-6.51
2025-11-16,AU,Australia,Fashion_Beauty,72.83,2.36,4.22
2025-11-16,AU,Australia,Fitness_Wearables,86.02,4.93,6.37
2025-11-16,AU,Australia,Nutrition_Diets,77.23,2.97,7.54
2025-11-16,BR,Brazil,Fashion_Beauty,68.68,2.47,-0.61
2025-11-16,BR,Brazil,Fitness_Wearables,74.77,2.8,-0.3
2025-11-16,BR,Brazil,Nutrition_Diets,43.4,-0.32,0.11
2025-11-16,CA,Canada,Fashion_Beauty,78.17,4.19,1.54
2025-11-16,CA,Canada,Fitness_Wearables,79.48,2.62,-3.14
2025-11-16,CA,Canada,Nutrition_Diets,72.46,0.18,-0.9
2025-11-16,CN,China,Fashion_Beauty,18.01,2.85,5.45
2025-11-16,CN,China,Fitness_Wearables,55.57,1.98,-2.85
2025-11-16,CN,China,Nutrition_Diets,91.28,5.11,-3.17
2025-11-16,DE,Germany,Fashion_Beauty,57.21,0.9,6.15
2025-11-16,DE,Germany,Fitness_Wearables,83.54,3.4,5.55
2025-11-16,DE,Germany,Nutrition_Diets,52.37,-3.48,-1.65
2025-11-16,FR,France,Fashion_Beauty,45.26,0.12,0.87
2025-11-16,FR,France,Fitness_Wearables,79.51,0.84,-3.91
2025-11-16,FR,France,Nutrition_Diets,55.99,-1.4,-1.32
2025-11-16,GB,United_Kingdom,Fashion_Beauty,65.27,5.6,3.86
2025-11-16,GB,United_Kingdom,Fitness_Wearables,78.36,2.27,-0.53
2025-11-16,GB,United_Kingdom,Nutrition_Diets,68.13,-3,-3
2025-11-16,IN,India,Fashion_Beauty,66.75,2.59,-1.84
2025-11-16,IN,India,Fitness_Wearables,80.27,3.57,2.21
2025-11-16,IN,India,Nutrition_Diets,83.05,-0.91,-3.38
2025-11-16,JP,Japan,Fashion_Beauty,65.24,-3.09,-7.02
2025-11-16,JP,Japan,Fitness_Wearables,72.46,7.53,6.21
2025-11-16,JP,Japan,Nutrition_Diets,50.78,-0.19,-0.38
2025-11-16,KE,Kenya,Fashion_Beauty,86.91,-4.74,-13.25
2025-11-16,KE,Kenya,Fitness_Wearables,87.5,-9.1,-19.97
2025-11-16,KE,Kenya,Nutrition_Diets,69.46,4.19,4.96
2025-11-16,MX,Mexico,Fashion_Beauty,80.84,4.21,-2.31
2025-11-16,MX,Mexico,Fitness_Wearables,82.48,6.42,-0.11
2025-11-16,MX,Mexico,Nutrition_Diets,46.26,-0.09,0.63
2025-11-16,NG,Nigeria,Fashion_Beauty,81.36,-0.87,-2.18
2025-11-16,NG,Nigeria,Fitness_Wearables,95.13,-4.03,-12.27
2025-11-16,NG,Nigeria,Nutrition_Diets,81.14,-7.98,-14.39
2025-11-16,SG,Singapore,Fashion_Beauty,61.88,-0.11,-0.84
2025-11-16,SG,Singapore,Fitness_Wearables,76.82,1.7,1.51
2025-11-16,SG,Singapore,Nutrition_Diets,63.2,2.65,1.48
2025-11-16,US,United_States,Fashion_Beauty,51.86,1.99,-1.12
2025-11-16,US,United_States,Fitness_Wearables,59.78,2.99,1.39
2025-11-16,US,United_States,Nutrition_Diets,55.21,-1.84,-4.24
2025-11-16,ZA,South_Africa,Fashion_Beauty,77.58,2.09,-0.56
2025-11-16,ZA,South_Africa,Fitness_Wearables,76.65,-0.59,-1.77
2025-11-16,ZA,South_Africa,Nutrition_Diets,61.97,-5.78,-7.61
2025-11-23,AE,United_Arab_Emirates,Fashion_Beauty,90.45,8.83,12.1
2025-11-23,AE,United_Arab_Emirates,Fitness_Wearables,92.18,2.19,7.61
2025-11-23,AE,United_Arab_Emirates,Nutrition_Diets,71.19,0.91,4.94
2025-11-23,AU,Australia,Fashion_Beauty,79.78,6.95,4.59
2025-11-23,AU,Australia,Fitness_Wearables,87.05,1.03,-3.9
2025-11-23,AU,Australia,Nutrition_Diets,77.66,0.43,-2.54
2025-11-23,BR,Brazil,Fashion_Beauty,84.96,16.28,13.81
2025-11-23,BR,Brazil,Fitness_Wearables,84.78,10.01,7.21
2025-11-23,BR,Brazil,Nutrition_Diets,49.26,5.86,6.18
2025-11-23,CA,Canada,Fashion_Beauty,89.86,11.69,7.5
2025-11-23,CA,Canada,Fitness_Wearables,82.62,3.14,0.52
2025-11-23,CA,Canada,Nutrition_Diets,75.61,3.15,2.97
2025-11-23,CN,China,Fashion_Beauty,17.39,-0.62,-3.47
2025-11-23,CN,China,Fitness_Wearables,56.68,1.11,-0.87
2025-11-23,CN,China,Nutrition_Diets,100,8.72,3.61
2025-11-23,DE,Germany,Fashion_Beauty,62.79,5.58,4.68
2025-11-23,DE,Germany,Fitness_Wearables,86.38,2.84,-0.56
2025-11-23,DE,Germany,Nutrition_Diets,56.14,3.77,7.25
2025-11-23,FR,France,Fashion_Beauty,52.37,7.11,6.99
2025-11-23,FR,France,Fitness_Wearables,87.86,8.35,7.51
2025-11-23,FR,France,Nutrition_Diets,63.88,7.89,9.29
2025-11-23,GB,United_Kingdom,Fashion_Beauty,72.73,7.46,1.86
2025-11-23,GB,United_Kingdom,Fitness_Wearables,77.95,-0.41,-2.68
2025-11-23,GB,United_Kingdom,Nutrition_Diets,70.83,2.7,5.7
2025-11-23,IN,India,Fashion_Beauty,70.69,3.94,1.35
2025-11-23,IN,India,Fitness_Wearables,80.27,0,-3.57
2025-11-23,IN,India,Nutrition_Diets,85.53,2.48,3.39
2025-11-23,JP,Japan,Fashion_Beauty,81.07,15.83,18.92
2025-11-23,JP,Japan,Fitness_Wearables,83.19,10.73,3.2
2025-11-23,JP,Japan,Nutrition_Diets,59.26,8.48,8.67
2025-11-23,KE,Kenya,Fashion_Beauty,97.55,10.64,15.38
2025-11-23,KE,Kenya,Fitness_Wearables,87.23,-0.27,8.83
2025-11-23,KE,Kenya,Nutrition_Diets,67.14,-2.32,-6.51
2025-11-23,MX,Mexico,Fashion_Beauty,88.59,7.75,3.54
2025-11-23,MX,Mexico,Fitness_Wearables,79.65,-2.83,-9.25
2025-11-23,MX,Mexico,Nutrition_Diets,48.06,1.8,1.89
2025-11-23,NG,Nigeria,Fashion_Beauty,82.37,1.01,1.88
2025-11-23,NG,Nigeria,Fitness_Wearables,90.76,-4.37,-0.34
2025-11-23,NG,Nigeria,Nutrition_Diets,77.39,-3.75,4.23
2025-11-23,SG,Singapore,Fashion_Beauty,68.06,6.18,6.29
2025-11-23,SG,Singapore,Fitness_Wearables,78.41,1.59,-0.11
2025-11-23,SG,Singapore,Nutrition_Diets,63.84,0.64,-2.01
2025-11-23,US,United_States,Fashion_Beauty,59.9,8.04,6.05
2025-11-23,US,United_States,Fitness_Wearables,62.48,2.7,-0.29
2025-11-23,US,United_States,Nutrition_Diets,50.05,-5.16,-3.32
2025-11-23,ZA,South_Africa,Fashion_Beauty,94.85,17.27,15.18
2025-11-23,ZA,South_Africa,Fitness_Wearables,80.54,3.89,4.48
2025-11-23,ZA,South_Africa,Nutrition_Diets,58.22,-3.75,2.03
2025-11-30,AE,United_Arab_Emirates,Fashion_Beauty,89.96,-0.49,-9.32
2025-11-30,AE,United_Arab_Emirates,Fitness_Wearables,83.63,-8.55,-10.74
2025-11-30,AE,United_Arab_Emirates,Nutrition_Diets,70.09,-1.1,-2.01
2025-11-30,AU,Australia,Fashion_Beauty,75.93,-3.85,-10.8
2025-11-30,AU,Australia,Fitness_Wearables,81.6,-5.45,-6.48
2025-11-30,AU,Australia,Nutrition_Diets,77.13,-0.53,-0.96
2025-11-30,BR,Brazil,Fashion_Beauty,91.62,6.66,-9.62
2025-11-30,BR,Brazil,Fitness_Wearables,79.98,-4.8,-14.81
2025-11-30,BR,Brazil,Nutrition_Diets,50.53,1.27,-4.59
2025-11-30,CA,Canada,Fashion_Beauty,91.29,1.43,-10.26
2025-11-30,CA,Canada,Fitness_Wearables,80.42,-2.2,-5.34
2025-11-30,CA,Canada,Nutrition_Diets,74.35,-1.26,-4.41
2025-11-30,CN,China,Fashion_Beauty,18.26,0.87,1.49
2025-11-30,CN,China,Fitness_Wearables,51.86,-4.82,-5.93
2025-11-30,CN,China,Nutrition_Diets,86.92,-13.08,-21.8
2025-11-30,DE,Germany,Fashion_Beauty,65.7,2.91,-2.67
2025-11-30,DE,Germany,Fitness_Wearables,82.63,-3.75,-6.59
2025-11-30,DE,Germany,Nutrition_Diets,57.2,1.06,-2.71
2025-11-30,FR,France,Fashion_Beauty,54.86,2.49,-4.62
2025-11-30,FR,France,Fitness_Wearables,83.1,-4.76,-13.11
2025-11-30,FR,France,Nutrition_Diets,66.01,2.13,-5.76
2025-11-30,GB,United_Kingdom,Fashion_Beauty,72.49,-0.24,-7.7
2025-11-30,GB,United_Kingdom,Fitness_Wearables,78.67,0.72,1.13
2025-11-30,GB,United_Kingdom,Nutrition_Diets,71.93,1.1,-1.6
2025-11-30,IN,India,Fashion_Beauty,67.73,-2.96,-6.9
2025-11-30,IN,India,Fitness_Wearables,82.31,2.04,2.04
2025-11-30,IN,India,Nutrition_Diets,87.74,2.21,-0.27
2025-11-30,JP,Japan,Fashion_Beauty,90.83,9.76,-6.07
2025-11-30,JP,Japan,Fitness_Wearables,85.84,2.65,-8.08
2025-11-30,JP,Japan,Nutrition_Diets,66.86,7.6,-0.88
2025-11-30,KE,Kenya,Fashion_Beauty,91,-6.55,-17.19
2025-11-30,KE,Kenya,Fitness_Wearables,76.63,-10.6,-10.33
2025-11-30,KE,Kenya,Nutrition_Diets,64.06,-3.08,-0.76
2025-11-30,MX,Mexico,Fashion_Beauty,96.06,7.47,-0.28
2025-11-30,MX,Mexico,Fitness_Wearables,84.33,4.68,7.51
2025-11-30,MX,Mexico,Nutrition_Diets,53.83,5.77,3.97
2025-11-30,NG,Nigeria,Fashion_Beauty,84.54,2.17,1.16
2025-11-30,NG,Nigeria,Fitness_Wearables,85.88,-4.88,-0.51
2025-11-30,NG,Nigeria,Nutrition_Diets,72.79,-4.6,-0.85
2025-11-30,SG,Singapore,Fashion_Beauty,72.15,4.09,-2.09
2025-11-30,SG,Singapore,Fitness_Wearables,80,1.59,0
2025-11-30,SG,Singapore,Nutrition_Diets,63.31,-0.53,-1.17
2025-11-30,US,United_States,Fashion_Beauty,60.07,0.17,-7.87
2025-11-30,US,United_States,Fitness_Wearables,61.18,-1.3,-4
2025-11-30,US,United_States,Nutrition_Diets,55.85,5.8,10.96
2025-11-30,ZA,South_Africa,Fashion_Beauty,88.02,-6.83,-24.1
2025-11-30,ZA,South_Africa,Fitness_Wearables,74.06,-6.48,-10.37
2025-11-30,ZA,South_Africa,Nutrition_Diets,55.48,-2.74,1.01
2025-12-07,AE,United_Arab_Emirates,Fashion_Beauty,87.42,-2.54,-2.05
2025-12-07,AE,United_Arab_Emirates,Fitness_Wearables,88.11,4.48,13.03
2025-12-07,AE,United_Arab_Emirates,Nutrition_Diets,70.73,0.64,1.74
2025-12-07,AU,Australia,Fashion_Beauty,72.83,-3.1,0.75
2025-12-07,AU,Australia,Fitness_Wearables,80.06,-1.54,3.91
2025-12-07,AU,Australia,Nutrition_Diets,73.09,-4.04,-3.51
2025-12-07,BR,Brazil,Fashion_Beauty,89.03,-2.59,-9.25
2025-12-07,BR,Brazil,Fitness_Wearables,76.48,-3.5,1.3
2025-12-07,BR,Brazil,Nutrition_Diets,47.55,-2.98,-4.25
2025-12-07,CA,Canada,Fashion_Beauty,88.86,-2.43,-3.86
2025-12-07,CA,Canada,Fitness_Wearables,78.22,-2.2,0
2025-12-07,CA,Canada,Nutrition_Diets,74.08,-0.27,0.99
2025-12-07,CN,China,Fashion_Beauty,24.47,6.21,5.34
2025-12-07,CN,China,Fitness_Wearables,52.72,0.86,5.68
2025-12-07,CN,China,Nutrition_Diets,63.16,-23.76,-10.68
2025-12-07,DE,Germany,Fashion_Beauty,59.78,-5.92,-8.83
2025-12-07,DE,Germany,Fitness_Wearables,82.52,-0.11,3.64
2025-12-07,DE,Germany,Nutrition_Diets,56.14,-1.06,-2.12
2025-12-07,FR,France,Fashion_Beauty,51.75,-3.11,-5.6
2025-12-07,FR,France,Fitness_Wearables,78.88,-4.22,0.54
2025-12-07,FR,France,Nutrition_Diets,60.76,-5.25,-7.38
2025-12-07,GB,United_Kingdom,Fashion_Beauty,72.26,-0.23,0.01
2025-12-07,GB,United_Kingdom,Fitness_Wearables,76.4,-2.27,-2.99
2025-12-07,GB,United_Kingdom,Nutrition_Diets,69.93,-2,-3.1
2025-12-07,IN,India,Fashion_Beauty,67,-0.73,2.23
2025-12-07,IN,India,Fitness_Wearables,82.82,0.51,-1.53
2025-12-07,IN,India,Nutrition_Diets,87.87,0.13,-2.08
2025-12-07,JP,Japan,Fashion_Beauty,88.1,-2.73,-12.49
2025-12-07,JP,Japan,Fitness_Wearables,86.28,0.44,-2.21
2025-12-07,JP,Japan,Nutrition_Diets,63.55,-3.31,-10.91
2025-12-07,KE,Kenya,Fashion_Beauty,93.78,2.78,9.33
2025-12-07,KE,Kenya,Fitness_Wearables,84.65,8.02,18.62
2025-12-07,KE,Kenya,Nutrition_Diets,63.29,-0.77,2.31
2025-12-07,MX,Mexico,Fashion_Beauty,100,3.94,-3.53
2025-12-07,MX,Mexico,Fitness_Wearables,83.68,-0.65,-5.33
2025-12-07,MX,Mexico,Nutrition_Diets,49.41,-4.42,-10.19
2025-12-07,NG,Nigeria,Fashion_Beauty,81.07,-3.47,-5.64
2025-12-07,NG,Nigeria,Fitness_Wearables,86.39,0.51,5.39
2025-12-07,NG,Nigeria,Nutrition_Diets,66.87,-5.92,-1.32
2025-12-07,SG,Singapore,Fashion_Beauty,73.4,1.25,-2.84
2025-12-07,SG,Singapore,Fitness_Wearables,81.19,1.19,-0.4
2025-12-07,SG,Singapore,Nutrition_Diets,65.96,2.65,3.18
2025-12-07,US,United_States,Fashion_Beauty,59.2,-0.87,-1.04
2025-12-07,US,United_States,Fitness_Wearables,59.38,-1.8,-0.5
2025-12-07,US,United_States,Nutrition_Diets,53.36,-2.49,-8.29
2025-12-07,ZA,South_Africa,Fashion_Beauty,87.19,-0.83,6
2025-12-07,ZA,South_Africa,Fitness_Wearables,74.29,0.23,6.71
2025-12-07,ZA,South_Africa,Nutrition_Diets,55.07,-0.41,2.33
2025-12-14,AE,United_Arab_Emirates,Fashion_Beauty,84.64,-2.78,-0.24
2025-12-14,AE,United_Arab_Emirates,Fitness_Wearables,84.57,-3.54,-8.02
2025-12-14,AE,United_Arab_Emirates,Nutrition_Diets,65.6,-5.13,-5.77
2025-12-14,AU,Australia,Fashion_Beauty,68.49,-4.34,-1.24
2025-12-14,AU,Australia,Fitness_Wearables,75.95,-4.11,-2.57
2025-12-14,AU,Australia,Nutrition_Diets,67.45,-5.64,-1.6
2025-12-14,BR,Brazil,Fashion_Beauty,84.22,-4.81,-2.22
2025-12-14,BR,Brazil,Fitness_Wearables,74.07,-2.41,1.09
2025-12-14,BR,Brazil,Nutrition_Diets,47.13,-0.42,2.56
2025-12-14,CA,Canada,Fashion_Beauty,86.77,-2.09,0.34
2025-12-14,CA,Canada,Fitness_Wearables,76.75,-1.47,0.73
2025-12-14,CA,Canada,Nutrition_Diets,70.3,-3.78,-3.51
2025-12-14,CN,China,Fashion_Beauty,29.19,4.72,-1.49
2025-12-14,CN,China,Fitness_Wearables,60.52,7.8,6.94
2025-12-14,CN,China,Nutrition_Diets,46.92,-16.24,7.52
2025-12-14,DE,Germany,Fashion_Beauty,58.32,-1.46,4.46
2025-12-14,DE,Germany,Fitness_Wearables,80.93,-1.59,-1.48
2025-12-14,DE,Germany,Nutrition_Diets,55.27,-0.87,0.19
2025-12-14,FR,France,Fashion_Beauty,49.38,-2.37,0.74
2025-12-14,FR,France,Fitness_Wearables,77.61,-1.27,2.95
2025-12-14,FR,France,Nutrition_Diets,57.55,-3.21,2.04
2025-12-14,GB,United_Kingdom,Fashion_Beauty,70.28,-1.98,-1.75
2025-12-14,GB,United_Kingdom,Fitness_Wearables,74.02,-2.38,-0.11
2025-12-14,GB,United_Kingdom,Nutrition_Diets,67.03,-2.9,-0.9
2025-12-14,IN,India,Fashion_Beauty,62.32,-4.68,-3.95
2025-12-14,IN,India,Fitness_Wearables,79.76,-3.06,-3.57
2025-12-14,IN,India,Nutrition_Diets,84.49,-3.38,-3.51
2025-12-14,JP,Japan,Fashion_Beauty,84.29,-3.81,-1.08
2025-12-14,JP,Japan,Fitness_Wearables,83.85,-2.43,-2.87
2025-12-14,JP,Japan,Nutrition_Diets,60.33,-3.22,0.09
2025-12-14,KE,Kenya,Fashion_Beauty,87.73,-6.05,-8.83
2025-12-14,KE,Kenya,Fitness_Wearables,78.26,-6.39,-14.41
2025-12-14,KE,Kenya,Nutrition_Diets,60.97,-2.32,-1.55
2025-12-14,MX,Mexico,Fashion_Beauty,95.79,-4.21,-8.15
2025-12-14,MX,Mexico,Fitness_Wearables,83.68,0,0.65
2025-12-14,MX,Mexico,Nutrition_Diets,47.34,-2.07,2.35
2025-12-14,NG,Nigeria,Fashion_Beauty,86.42,5.35,8.82
2025-12-14,NG,Nigeria,Fitness_Wearables,84.71,-1.68,-2.19
2025-12-14,NG,Nigeria,Nutrition_Diets,65.66,-1.21,4.71
2025-12-14,SG,Singapore,Fashion_Beauty,69.53,-3.87,-5.12
2025-12-14,SG,Singapore,Fitness_Wearables,83.58,2.39,1.2
2025-12-14,SG,Singapore,Nutrition_Diets,62.88,-3.08,-5.73
2025-12-14,US,United_States,Fashion_Beauty,57.91,-1.29,-0.42
2025-12-14,US,United_States,Fitness_Wearables,58.38,-1,0.8
2025-12-14,US,United_States,Nutrition_Diets,51.43,-1.93,0.56
2025-12-14,ZA,South_Africa,Fashion_Beauty,88.86,1.67,2.5
2025-12-14,ZA,South_Africa,Fitness_Wearables,78.89,4.6,4.37
2025-12-14,ZA,South_Africa,Nutrition_Diets,54.36,-0.71,-0.3
2025-12-21,AE,United_Arab_Emirates,Fashion_Beauty,86.46,1.82,4.6
2025-12-21,AE,United_Arab_Emirates,Fitness_Wearables,82.27,-2.3,1.24
2025-12-21,AE,United_Arab_Emirates,Nutrition_Diets,63.12,-2.48,2.65
2025-12-21,AU,Australia,Fashion_Beauty,76.55,8.06,12.4
2025-12-21,AU,Australia,Fitness_Wearables,86.02,10.07,14.18
2025-12-21,AU,Australia,Nutrition_Diets,71.7,4.25,9.89
2025-12-21,BR,Brazil,Fashion_Beauty,71.15,-13.07,-8.26
2025-12-21,BR,Brazil,Fitness_Wearables,61.16,-12.91,-10.5
2025-12-21,BR,Brazil,Nutrition_Diets,34.89,-12.24,-11.82
2025-12-21,CA,Canada,Fashion_Beauty,81.04,-5.73,-3.64
2025-12-21,CA,Canada,Fitness_Wearables,87.43,10.68,12.15
2025-12-21,CA,Canada,Nutrition_Diets,62.47,-7.83,-4.05
2025-12-21,CN,China,Fashion_Beauty,29.32,0.13,-4.59
2025-12-21,CN,China,Fitness_Wearables,58.79,-1.73,-9.53
2025-12-21,CN,China,Nutrition_Diets,29.17,-17.75,-1.51
2025-12-21,DE,Germany,Fashion_Beauty,53.41,-4.91,-3.45
2025-12-21,DE,Germany,Fitness_Wearables,95.91,14.98,16.57
2025-12-21,DE,Germany,Nutrition_Diets,50.63,-4.64,-3.77
2025-12-21,FR,France,Fashion_Beauty,46.01,-3.37,-1
2025-12-21,FR,France,Fitness_Wearables,87.96,10.35,11.62
2025-12-21,FR,France,Nutrition_Diets,53.12,-4.43,-1.22
2025-12-21,GB,United_Kingdom,Fashion_Beauty,66.2,-4.08,-2.1
2025-12-21,GB,United_Kingdom,Fitness_Wearables,80.85,6.83,9.21
2025-12-21,GB,United_Kingdom,Nutrition_Diets,62.04,-4.99,-2.09
2025-12-21,IN,India,Fashion_Beauty,62.68,0.36,5.04
2025-12-21,IN,India,Fitness_Wearables,79.42,-0.34,2.72
2025-12-21,IN,India,Nutrition_Diets,77.44,-7.05,-3.67
2025-12-21,JP,Japan,Fashion_Beauty,68.81,-15.48,-11.67
2025-12-21,JP,Japan,Fitness_Wearables,69.8,-14.05,-11.62
2025-12-21,JP,Japan,Nutrition_Diets,49.32,-11.01,-7.79
2025-12-21,KE,Kenya,Fashion_Beauty,69.39,-18.34,-12.29
2025-12-21,KE,Kenya,Fitness_Wearables,63.04,-15.22,-8.83
2025-12-21,KE,Kenya,Nutrition_Diets,42.23,-18.74,-16.42
2025-12-21,MX,Mexico,Fashion_Beauty,93.89,-1.9,2.31
2025-12-21,MX,Mexico,Fitness_Wearables,88.03,4.35,4.35
2025-12-21,MX,Mexico,Nutrition_Diets,39.31,-8.03,-5.96
2025-12-21,NG,Nigeria,Fashion_Beauty,71.39,-15.03,-20.38
2025-12-21,NG,Nigeria,Fitness_Wearables,66.22,-18.49,-16.81
2025-12-21,NG,Nigeria,Nutrition_Diets,51.03,-14.63,-13.42
2025-12-21,SG,Singapore,Fashion_Beauty,67.43,-2.1,1.77
2025-12-21,SG,Singapore,Fitness_Wearables,86.77,3.19,0.8
2025-12-21,SG,Singapore,Nutrition_Diets,64.58,1.7,4.78
2025-12-21,US,United_States,Fashion_Beauty,56.7,-1.21,0.08
2025-12-21,US,United_States,Fitness_Wearables,67.56,9.18,10.18
2025-12-21,US,United_States,Nutrition_Diets,48.76,-2.67,-0.74
2025-12-21,ZA,South_Africa,Fashion_Beauty,74.09,-14.77,-16.44
2025-12-21,ZA,South_Africa,Fitness_Wearables,76.65,-2.24,-6.84
2025-12-21,ZA,South_Africa,Nutrition_Diets,49.9,-4.46,-3.75
2025-12-28,AE,United_Arab_Emirates,Fashion_Beauty,82.47,-3.99,-5.81
2025-12-28,AE,United_Arab_Emirates,Fitness_Wearables,81.65,-0.62,1.68
2025-12-28,AE,United_Arab_Emirates,Nutrition_Diets,69.08,5.96,8.44
2025-12-28,AU,Australia,Fashion_Beauty,69.35,-7.2,-15.26
2025-12-28,AU,Australia,Fitness_Wearables,96.4,10.38,0.31
2025-12-28,AU,Australia,Nutrition_Diets,81.91,10.21,5.96
2025-12-28,BR,Brazil,Fashion_Beauty,66.21,-4.94,8.13
2025-12-28,BR,Brazil,Fitness_Wearables,65.27,4.11,17.02
2025-12-28,BR,Brazil,Nutrition_Diets,36.06,1.17,13.41
2025-12-28,CA,Canada,Fashion_Beauty,82.69,1.65,7.38
2025-12-28,CA,Canada,Fitness_Wearables,99.06,11.63,0.95
2025-12-28,CA,Canada,Nutrition_Diets,79.66,17.19,25.02
2025-12-28,CN,China,Fashion_Beauty,23.23,-6.09,-6.22
2025-12-28,CN,China,Fitness_Wearables,44.93,-13.86,-12.13
2025-12-28,CN,China,Nutrition_Diets,16.24,-12.93,4.82
2025-12-28,DE,Germany,Fashion_Beauty,53.74,0.33,5.24
2025-12-28,DE,Germany,Fitness_Wearables,100,4.09,-10.89
2025-12-28,DE,Germany,Nutrition_Diets,58.07,7.44,12.08
2025-12-28,FR,France,Fashion_Beauty,46.13,0.12,3.49
2025-12-28,FR,France,Fitness_Wearables,89.23,1.27,-9.08
2025-12-28,FR,France,Nutrition_Diets,60.43,7.31,11.74
2025-12-28,GB,United_Kingdom,Fashion_Beauty,60.49,-5.71,-1.63
2025-12-28,GB,United_Kingdom,Fitness_Wearables,98.45,17.6,10.77
2025-12-28,GB,United_Kingdom,Nutrition_Diets,80.82,18.78,23.77
2025-12-28,IN,India,Fashion_Beauty,61.21,-1.47,-1.83
2025-12-28,IN,India,Fitness_Wearables,81.8,2.38,2.72
2025-12-28,IN,India,Nutrition_Diets,78.75,1.31,8.36
2025-12-28,JP,Japan,Fashion_Beauty,64.4,-4.41,11.07
2025-12-28,JP,Japan,Fitness_Wearables,75.22,5.42,19.47
2025-12-28,JP,Japan,Nutrition_Diets,48.25,-1.07,9.94
2025-12-28,KE,Kenya,Fashion_Beauty,71.03,1.64,19.98
2025-12-28,KE,Kenya,Fitness_Wearables,69.57,6.53,21.75
2025-12-28,KE,Kenya,Nutrition_Diets,46.75,4.52,23.26
2025-12-28,MX,Mexico,Fashion_Beauty,87.64,-6.25,-4.35
2025-12-28,MX,Mexico,Fitness_Wearables,91.4,3.37,-0.98
2025-12-28,MX,Mexico,Nutrition_Diets,47.07,7.76,15.79
2025-12-28,NG,Nigeria,Fashion_Beauty,67.34,-4.05,10.98
2025-12-28,NG,Nigeria,Fitness_Wearables,66.22,0,18.49
2025-12-28,NG,Nigeria,Nutrition_Diets,50.54,-0.49,14.14
2025-12-28,SG,Singapore,Fashion_Beauty,71.73,4.3,6.4
2025-12-28,SG,Singapore,Fitness_Wearables,91.84,5.07,1.88
2025-12-28,SG,Singapore,Nutrition_Diets,66.6,2.02,0.32
2025-12-28,US,United_States,Fashion_Beauty,52.9,-3.8,-2.59
2025-12-28,US,United_States,Fitness_Wearables,77.54,9.98,0.8
2025-12-28,US,United_States,Nutrition_Diets,60.46,11.7,14.37
2025-12-28,ZA,South_Africa,Fashion_Beauty,65.32,-8.77,6
2025-12-28,ZA,South_Africa,Fitness_Wearables,90.92,14.27,16.51
2025-12-28,ZA,South_Africa,Nutrition_Diets,61.66,11.76,16.22
2026-01-04,AE,United_Arab_Emirates,Fashion_Beauty,76.9,-5.57,-1.58
2026-01-04,AE,United_Arab_Emirates,Fitness_Wearables,91.03,9.38,10
2026-01-04,AE,United_Arab_Emirates,Nutrition_Diets,70.83,1.75,-4.21
2026-01-04,AU,Australia,Fashion_Beauty,73.95,4.6,11.8
2026-01-04,AU,Australia,Fitness_Wearables,100,3.6,-6.78
2026-01-04,AU,Australia,Nutrition_Diets,90.21,8.3,-1.91
2026-01-04,BR,Brazil,Fashion_Beauty,63.75,-2.46,2.48
2026-01-04,BR,Brazil,Fitness_Wearables,88.19,22.92,18.81
2026-01-04,BR,Brazil,Nutrition_Diets,44.79,8.73,7.56
2026-01-04,CA,Canada,Fashion_Beauty,84.56,1.87,0.22
2026-01-04,CA,Canada,Fitness_Wearables,100,0.94,-10.69
2026-01-04,CA,Canada,Nutrition_Diets,92.44,12.78,-4.41
2026-01-04,CN,China,Fashion_Beauty,24.35,1.12,7.21
2026-01-04,CN,China,Fitness_Wearables,39.98,-4.95,8.91
2026-01-04,CN,China,Nutrition_Diets,15.79,-0.45,12.48
